500 2 1
1.9 0 -2.7668006800856
-0.8 0 1.85370324180704
1 0 0.155482767271927
-0.4 0 1.86100446697347
0.2 0 -1.27792837405903
-1.6 0 -1.3059870970864
0.4 1 -1.0876749620726
-1 0 1.71186600060367
0.3 0 -0.0673005301349342
0.7 0 1.17403480528314
-0.9 0 1.32891416670527
0.1 1 -1.41183342196191
0.8 0 -1.30270841678869
-0.1 0 -1.07488339456471
0.5 0 0.745724388775948
0.8 0 -0.218852064476262
-0.2 1 -0.734107984141064
-1.8 0 -0.0958548302915261
0.3 0 0.663575019239076
1 0 0.431370338122419
-0.8 0 0.401056267613582
0.9 0 0.0208393030068798
-0.6 0 -1.42195214960794
0.4 0 -0.879117817688866
-0.7 0 0.456420448600435
-1.3 0 1.80729371039021
-2.7 0 -0.488945818050984
2 0 1.28259688335583
-0.3 0 -1.22122259676984
-1.7 0 -0.545179880878003
-1.2 0 -2.69426682960537
-1.4 0 -0.646454868995238
0.4 0 0.164285317228591
-2 0 -1.39059079930601
0.9 0 0.140010501188421
-0.7 0 1.33132676333269
0.9 0 0.0811674146624334
0.8 0 1.92997303252892
-0.2 0 -2.26097999529915
0.5 0 1.07204137600604
0.4 0 1.68858201187188
-0.1 0 0.83393639989609
-0.4 0 1.45296802768022
1.1 0 -1.30902221667123
0.9 0 -0.524594826954121
0.9 0 -0.817912707280743
1.7 0 -0.229249139385583
0.3 0 0.160470309089109
-0.7 0 1.51026746675458
0.1 0 1.38183833982251
0 1 -0.558456373743346
0.2 1 0.872314475987634
1.7 1 0.0736510847778274
1.2 0 0.209084870973268
-0.8 0 0.400617283158018
0.9 0 1.7058296546991
2.1 0 1.23548105640205
-1.7 0 -0.205675944957907
0.3 0 -0.347057700897756
-2.4 0 0.698155928782522
1.7 0 1.41468679441608
-0.3 0 -0.165069331914601
1 1 1.28382107597935
0.2 0 -1.307633930032
-1.4 0 0.517343767732712
-0.1 0 -0.0645120754745741
1.3 1 -0.383254653167275
1.1 0 0.232329742231974
-1 0 -0.178304263275312
0.9 0 0.947791727928025
0.2 0 0.522764337558873
1 0 -0.160154981319459
-0.2 0 1.75365127959748
1.3 0 0.427708464345818
0.9 0 -0.824800026199454
0.3 0 -0.0859814341789018
-0.5 0 0.971557803568253
1 0 -0.109151511402939
-1.2 0 0.121896631818606
-0.3 0 1.74976284117269
-1.2 0 -2.35088660810759
-0.5 0 1.44883356182768
-0.4 0 2.50590963782866
-0.8 1 1.16494725366951
-1.7 1 0.26770860129113
2.1 1 2.42177872018672
1.3 0 -0.370880674694678
0.7 0 0.733052915116224
-0.4 0 1.23115573744419
0 0 0.102726633221524
-0.6 0 -0.307882606230669
-0.5 0 0.212483590985582
0.6 0 0.875730514262192
-1.8 1 1.42905949834919
-1.2 0 -0.998146473185164
0.2 0 -0.935039060459601
0.2 1 1.01455612140461
-0.4 0 1.04358262209363
0.4 0 -1.12940911538182
1.1 0 0.875999556972734
0.6 0 -1.46376396645711
0.7 0 0.137218045386167
0.8 0 -0.394238776925291
-1 0 0.184280635140009
0 0 0.464396422057164
-0.8 0 0.000169496642993759
1.2 0 1.45967199918147
-0.4 0 0.240417672146213
1 0 0.409108738834502
-1.2 1 -0.864746999717166
-0.2 1 -0.383371865036535
-0.6 0 -1.84802367150308
0.5 0 0.38872101416495
2.3 1 0.660637016334239
0.3 0 1.18176286135591
1.5 0 0.238181874420486
